14.4254 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1366, 768]. Using actual size
209.8337 	EXP 	secondW: autoDraw = False
209.8337 	EXP 	polygon_2: autoDraw = False
209.8337 	EXP 	thirdW: height = 0.05000000000000001
209.8337 	EXP 	thirdW: height = 0.05000000000000001
209.8337 	EXP 	thirdW: height = 0.05000000000000001
209.8337 	EXP 	thirdW: text = 'deed'
209.8337 	EXP 	thirdW: autoDraw = True
211.8342 	EXP 	thirdW: autoDraw = False
211.8342 	EXP 	polygon_3: autoDraw = True
212.3554 	EXP 	polygon_3: autoDraw = False
212.3554 	EXP 	thirdW: autoDraw = False
212.3554 	EXP 	polygon_3: autoDraw = False
212.3554 	EXP 	fourthW: height = 0.05000000000000001
212.3554 	EXP 	fourthW: height = 0.05000000000000001
212.3554 	EXP 	fourthW: height = 0.05000000000000001
212.3554 	EXP 	fourthW: text = 'light'
212.3554 	EXP 	fourthW: autoDraw = True
213.3335 	EXP 	Sound sound_1 started
214.0167 	EXP 	Sound sound_1 reached end of file
214.0168 	EXP 	Sound sound_1 reached end of file
214.3673 	EXP 	fourthW: autoDraw = False
214.3673 	EXP 	fourthW: autoDraw = False
214.3673 	EXP 	text_6: autoDraw = True
215.1033 	DATA 	Keypress: n
215.1161 	EXP 	text_6: autoDraw = False
215.1161 	EXP 	text_8: autoDraw = True
216.6012 	EXP 	New trial (rep=0, index=10): OrderedDict([('index', 2), ('path1', 'audio\\set_8\\bow_en-IN-Standard-X.wav'), ('path2', 'audio\\set_8\\grow_en-IN-Standard-X.wav'), ('path3', 'audio\\set_8\\vow_en-IN-Standard-X.wav'), ('path4', 'audio\\set_8\\cow_en-IN-Standard-X.wav'), ('word1', 'bow'), ('word2', 'grow'), ('word3', 'vow'), ('word4', 'cow'), ('delay', 400)])
216.6159 	EXP 	text_8: autoDraw = False
216.6159 	EXP 	text_8: autoDraw = False
216.6159 	EXP 	text_3: autoDraw = True
216.6159 	EXP 	text_4: autoDraw = True
219.6156 	EXP 	text_3: autoDraw = False
219.6156 	EXP 	text_4: autoDraw = False
219.6156 	EXP 	text_3: autoDraw = False
219.6156 	EXP 	text_4: autoDraw = False
219.6156 	EXP 	firstW: height = 0.05000000000000001
219.6156 	EXP 	firstW: height = 0.05000000000000001
219.6156 	EXP 	firstW: height = 0.05000000000000001
219.6156 	EXP 	firstW: text = 'bow'
219.6156 	EXP 	firstW: autoDraw = True
221.6154 	EXP 	firstW: autoDraw = False
221.6154 	EXP 	polygon: autoDraw = True
222.1150 	EXP 	polygon: autoDraw = False
222.1150 	EXP 	firstW: autoDraw = False
222.1150 	EXP 	polygon: autoDraw = False
222.1150 	EXP 	secondW: height = 0.05000000000000001
222.1150 	EXP 	secondW: height = 0.05000000000000001
222.1150 	EXP 	secondW: height = 0.05000000000000001
222.1150 	EXP 	secondW: text = 'grow'
222.1150 	EXP 	secondW: autoDraw = True
224.1146 	EXP 	secondW: autoDraw = False
224.1146 	EXP 	polygon_2: autoDraw = True
224.6142 	EXP 	polygon_2: autoDraw = False
224.6142 	EXP 	secondW: autoDraw = False
224.6142 	EXP 	polygon_2: autoDraw = False
224.6142 	EXP 	thirdW: height = 0.05000000000000001
224.6142 	EXP 	thirdW: height = 0.05000000000000001
224.6142 	EXP 	thirdW: height = 0.05000000000000001
224.6142 	EXP 	thirdW: text = 'vow'
224.6142 	EXP 	thirdW: autoDraw = True
226.6146 	EXP 	thirdW: autoDraw = False
226.6146 	EXP 	polygon_3: autoDraw = True
227.1169 	EXP 	polygon_3: autoDraw = False
227.1169 	EXP 	thirdW: autoDraw = False
227.1169 	EXP 	polygon_3: autoDraw = False
227.1169 	EXP 	fourthW: height = 0.05000000000000001
227.1169 	EXP 	fourthW: height = 0.05000000000000001
227.1169 	EXP 	fourthW: height = 0.05000000000000001
227.1169 	EXP 	fourthW: text = 'cow'
227.1169 	EXP 	fourthW: autoDraw = True
227.5141 	EXP 	Sound sound_1 started
228.0924 	EXP 	Sound sound_1 reached end of file
228.0925 	EXP 	Sound sound_1 reached end of file
229.1301 	EXP 	fourthW: autoDraw = False
229.1301 	EXP 	fourthW: autoDraw = False
229.1301 	EXP 	text_6: autoDraw = True
229.2665 	DATA 	Keypress: y
229.2800 	EXP 	text_6: autoDraw = False
229.2800 	EXP 	text_8: autoDraw = True
230.7643 	EXP 	New trial (rep=0, index=11): OrderedDict([('index', 7), ('path1', 'audio\\set_9\\fox_en-IN-Standard-C.wav'), ('path2', 'audio\\set_6\\bee_en-IN-Standard-C.wav'), ('path3', 'audio\\set_0\\beat_en-IN-Standard-C.wav'), ('path4', 'audio\\set_3\\lane_en-IN-Standard-C.wav'), ('word1', 'fox'), ('word2', 'bee'), ('word3', 'beat'), ('word4', 'lane'), ('delay', 1000)])
230.7800 	EXP 	text_8: autoDraw = False
230.7800 	EXP 	text_8: autoDraw = False
230.7800 	EXP 	text_3: autoDraw = True
230.7800 	EXP 	text_4: autoDraw = True
233.7792 	EXP 	text_3: autoDraw = False
233.7792 	EXP 	text_4: autoDraw = False
233.7792 	EXP 	text_3: autoDraw = False
233.7792 	EXP 	text_4: autoDraw = False
233.7792 	EXP 	firstW: height = 0.05000000000000001
233.7792 	EXP 	firstW: height = 0.05000000000000001
233.7792 	EXP 	firstW: height = 0.05000000000000001
233.7792 	EXP 	firstW: text = 'fox'
233.7792 	EXP 	firstW: autoDraw = True
235.7788 	EXP 	firstW: autoDraw = False
235.7788 	EXP 	polygon: autoDraw = True
236.2786 	EXP 	polygon: autoDraw = False
236.2786 	EXP 	firstW: autoDraw = False
236.2786 	EXP 	polygon: autoDraw = False
236.2786 	EXP 	secondW: height = 0.05000000000000001
236.2786 	EXP 	secondW: height = 0.05000000000000001
236.2786 	EXP 	secondW: height = 0.05000000000000001
236.2786 	EXP 	secondW: text = 'bee'
236.2786 	EXP 	secondW: autoDraw = True
238.2791 	EXP 	secondW: autoDraw = False
238.2791 	EXP 	polygon_2: autoDraw = True
238.7782 	EXP 	polygon_2: autoDraw = False
238.7782 	EXP 	secondW: autoDraw = False
238.7782 	EXP 	polygon_2: autoDraw = False
238.7782 	EXP 	thirdW: height = 0.05000000000000001
238.7782 	EXP 	thirdW: height = 0.05000000000000001
238.7782 	EXP 	thirdW: height = 0.05000000000000001
238.7782 	EXP 	thirdW: text = 'beat'
238.7782 	EXP 	thirdW: autoDraw = True
240.7779 	EXP 	thirdW: autoDraw = False
240.7779 	EXP 	polygon_3: autoDraw = True
241.2952 	EXP 	polygon_3: autoDraw = False
241.2952 	EXP 	thirdW: autoDraw = False
241.2952 	EXP 	polygon_3: autoDraw = False
241.2952 	EXP 	fourthW: height = 0.05000000000000001
241.2952 	EXP 	fourthW: height = 0.05000000000000001
241.2952 	EXP 	fourthW: height = 0.05000000000000001
241.2952 	EXP 	fourthW: text = 'lane'
241.2952 	EXP 	fourthW: autoDraw = True
242.2785 	EXP 	Sound sound_1 started
243.0082 	EXP 	Sound sound_1 reached end of file
243.0083 	EXP 	Sound sound_1 reached end of file
243.3105 	EXP 	fourthW: autoDraw = False
243.3105 	EXP 	fourthW: autoDraw = False
243.3105 	EXP 	text_6: autoDraw = True
243.8640 	DATA 	Keypress: n
243.8778 	EXP 	text_6: autoDraw = False
243.8778 	EXP 	text_8: autoDraw = True
245.3612 	EXP 	New trial (rep=0, index=12): OrderedDict([('index', 2), ('path1', 'audio\\set_10\\guy_en-IN-Standard-A.wav'), ('path2', 'audio\\set_10\\fly_en-IN-Standard-A.wav'), ('path3', 'audio\\set_10\nigh_en-IN-Standard-A.wav'), ('path4', 'audio\\set_10\\guy_en-IN-Standard-A.wav'), ('word1', 'guy'), ('word2', 'fly'), ('word3', 'nigh'), ('word4', 'guy'), ('delay', 400)])
245.3770 	EXP 	text_8: autoDraw = False
245.3770 	EXP 	text_8: autoDraw = False
245.3770 	EXP 	text_3: autoDraw = True
245.3770 	EXP 	text_4: autoDraw = True
248.3764 	EXP 	text_3: autoDraw = False
248.3764 	EXP 	text_4: autoDraw = False
248.3764 	EXP 	text_3: autoDraw = False
248.3764 	EXP 	text_4: autoDraw = False
248.3764 	EXP 	firstW: height = 0.05000000000000001
248.3764 	EXP 	firstW: height = 0.05000000000000001
248.3764 	EXP 	firstW: height = 0.05000000000000001
248.3764 	EXP 	firstW: text = 'guy'
248.3764 	EXP 	firstW: autoDraw = True
250.3769 	EXP 	firstW: autoDraw = False
250.3769 	EXP 	polygon: autoDraw = True
250.8758 	EXP 	polygon: autoDraw = False
250.8758 	EXP 	firstW: autoDraw = False
250.8758 	EXP 	polygon: autoDraw = False
250.8758 	EXP 	secondW: height = 0.05000000000000001
250.8758 	EXP 	secondW: height = 0.05000000000000001
250.8758 	EXP 	secondW: height = 0.05000000000000001
250.8758 	EXP 	secondW: text = 'fly'
250.8758 	EXP 	secondW: autoDraw = True
252.8763 	EXP 	secondW: autoDraw = False
252.8763 	EXP 	polygon_2: autoDraw = True
253.3757 	EXP 	polygon_2: autoDraw = False
253.3757 	EXP 	secondW: autoDraw = False
253.3757 	EXP 	polygon_2: autoDraw = False
253.3757 	EXP 	thirdW: height = 0.05000000000000001
253.3757 	EXP 	thirdW: height = 0.05000000000000001
253.3757 	EXP 	thirdW: height = 0.05000000000000001
253.3757 	EXP 	thirdW: text = 'nigh'
253.3757 	EXP 	thirdW: autoDraw = True
255.3756 	EXP 	thirdW: autoDraw = False
255.3756 	EXP 	polygon_3: autoDraw = True
255.8749 	EXP 	polygon_3: autoDraw = False
255.8749 	EXP 	thirdW: autoDraw = False
255.8749 	EXP 	polygon_3: autoDraw = False
255.8749 	EXP 	fourthW: height = 0.05000000000000001
255.8749 	EXP 	fourthW: height = 0.05000000000000001
255.8749 	EXP 	fourthW: height = 0.05000000000000001
255.8749 	EXP 	fourthW: text = 'guy'
255.8749 	EXP 	fourthW: autoDraw = True
256.2751 	EXP 	Sound sound_1 started
256.9792 	EXP 	Sound sound_1 reached end of file
256.9793 	EXP 	Sound sound_1 reached end of file
257.8746 	EXP 	fourthW: autoDraw = False
257.8746 	EXP 	fourthW: autoDraw = False
257.8746 	EXP 	text_6: autoDraw = True
261.1113 	DATA 	Keypress: n
261.1237 	EXP 	text_6: autoDraw = False
261.1237 	EXP 	text_8: autoDraw = True
262.6081 	EXP 	New trial (rep=0, index=13): OrderedDict([('index', 6), ('path1', 'audio\\set_4\\face_en-IN-Standard-C.wav'), ('path2', 'audio\\set_5\\cat_en-IN-Standard-C.wav'), ('path3', 'audio\\set_4\\lace_en-IN-Standard-C.wav'), ('path4', 'audio\\set_5\\sat_en-IN-Standard-C.wav'), ('word1', 'face'), ('word2', 'cat'), ('word3', 'lace'), ('word4', 'sat'), ('delay', 800)])
262.6235 	EXP 	text_8: autoDraw = False
262.6235 	EXP 	text_8: autoDraw = False
262.6235 	EXP 	text_3: autoDraw = True
262.6235 	EXP 	text_4: autoDraw = True
265.6231 	EXP 	text_3: autoDraw = False
265.6231 	EXP 	text_4: autoDraw = False
265.6231 	EXP 	text_3: autoDraw = False
265.6231 	EXP 	text_4: autoDraw = False
265.6231 	EXP 	firstW: height = 0.05000000000000001
265.6231 	EXP 	firstW: height = 0.05000000000000001
265.6231 	EXP 	firstW: height = 0.05000000000000001
265.6231 	EXP 	firstW: text = 'face'
265.6231 	EXP 	firstW: autoDraw = True
267.6226 	EXP 	firstW: autoDraw = False
267.6226 	EXP 	polygon: autoDraw = True
268.1225 	EXP 	polygon: autoDraw = False
268.1225 	EXP 	firstW: autoDraw = False
268.1225 	EXP 	polygon: autoDraw = False
268.1225 	EXP 	secondW: height = 0.05000000000000001
268.1225 	EXP 	secondW: height = 0.05000000000000001
268.1225 	EXP 	secondW: height = 0.05000000000000001
268.1225 	EXP 	secondW: text = 'cat'
268.1225 	EXP 	secondW: autoDraw = True
270.1232 	EXP 	secondW: autoDraw = False
270.1232 	EXP 	polygon_2: autoDraw = True
270.6387 	EXP 	secondW: autoDraw = False
270.6387 	EXP 	polygon_2: autoDraw = False
270.6387 	EXP 	thirdW: height = 0.05000000000000001
270.6387 	EXP 	thirdW: height = 0.05000000000000001
270.6387 	EXP 	thirdW: height = 0.05000000000000001
270.6387 	EXP 	thirdW: text = 'lace'
270.6387 	EXP 	thirdW: autoDraw = True
272.6215 	EXP 	polygon_3: autoDraw = True
272.6391 	EXP 	thirdW: autoDraw = False
273.1330 	EXP 	polygon_3: autoDraw = False
273.1330 	EXP 	thirdW: autoDraw = False
273.1330 	EXP 	polygon_3: autoDraw = False
273.1330 	EXP 	fourthW: height = 0.05000000000000001
273.1330 	EXP 	fourthW: height = 0.05000000000000001
273.1330 	EXP 	fourthW: height = 0.05000000000000001
273.1330 	EXP 	fourthW: text = 'sat'
273.1330 	EXP 	fourthW: autoDraw = True
273.9218 	EXP 	Sound sound_1 started
274.6066 	EXP 	Sound sound_1 reached end of file
274.6067 	EXP 	Sound sound_1 reached end of file
275.1378 	EXP 	fourthW: autoDraw = False
275.1378 	EXP 	fourthW: autoDraw = False
275.1378 	EXP 	text_6: autoDraw = True
287.1385 	DATA 	Keypress: n
287.1689 	EXP 	text_6: autoDraw = False
287.1689 	EXP 	text_8: autoDraw = True
288.6529 	EXP 	New trial (rep=0, index=14): OrderedDict([('index', 2), ('path1', 'audio\\set_7\\boat_en-IN-Standard-C.wav'), ('path2', 'audio\\set_7\\goat_en-IN-Standard-C.wav'), ('path3', 'audio\\set_7\\moat_en-IN-Standard-C.wav'), ('path4', 'audio\\set_7\\float_en-IN-Standard-C.wav'), ('word1', 'boat'), ('word2', 'goat'), ('word3', 'moat'), ('word4', 'float'), ('delay', 400)])
288.6685 	EXP 	text_8: autoDraw = False
288.6685 	EXP 	text_8: autoDraw = False
288.6685 	EXP 	text_3: autoDraw = True
288.6685 	EXP 	text_4: autoDraw = True
291.6680 	EXP 	text_3: autoDraw = False
291.6680 	EXP 	text_4: autoDraw = False
291.6680 	EXP 	text_3: autoDraw = False
291.6680 	EXP 	text_4: autoDraw = False
291.6680 	EXP 	firstW: height = 0.05000000000000001
291.6680 	EXP 	firstW: height = 0.05000000000000001
291.6680 	EXP 	firstW: height = 0.05000000000000001
291.6680 	EXP 	firstW: text = 'boat'
291.6680 	EXP 	firstW: autoDraw = True
293.6676 	EXP 	firstW: autoDraw = False
293.6676 	EXP 	polygon: autoDraw = True
294.1673 	EXP 	polygon: autoDraw = False
294.1673 	EXP 	firstW: autoDraw = False
294.1673 	EXP 	polygon: autoDraw = False
294.1673 	EXP 	secondW: height = 0.05000000000000001
294.1673 	EXP 	secondW: height = 0.05000000000000001
294.1673 	EXP 	secondW: height = 0.05000000000000001
294.1673 	EXP 	secondW: text = 'goat'
294.1673 	EXP 	secondW: autoDraw = True
296.1680 	EXP 	secondW: autoDraw = False
296.1680 	EXP 	polygon_2: autoDraw = True
296.6670 	EXP 	polygon_2: autoDraw = False
296.6670 	EXP 	secondW: autoDraw = False
296.6670 	EXP 	polygon_2: autoDraw = False
296.6670 	EXP 	thirdW: height = 0.05000000000000001
296.6670 	EXP 	thirdW: height = 0.05000000000000001
296.6670 	EXP 	thirdW: height = 0.05000000000000001
296.6670 	EXP 	thirdW: text = 'moat'
296.6670 	EXP 	thirdW: autoDraw = True
298.6665 	EXP 	thirdW: autoDraw = False
298.6665 	EXP 	polygon_3: autoDraw = True
299.1663 	EXP 	polygon_3: autoDraw = False
299.1663 	EXP 	thirdW: autoDraw = False
299.1663 	EXP 	polygon_3: autoDraw = False
299.1663 	EXP 	fourthW: height = 0.05000000000000001
299.1663 	EXP 	fourthW: height = 0.05000000000000001
299.1663 	EXP 	fourthW: height = 0.05000000000000001
299.1663 	EXP 	fourthW: text = 'float'
299.1663 	EXP 	fourthW: autoDraw = True
299.5668 	EXP 	Sound sound_1 started
300.2864 	EXP 	Sound sound_1 reached end of file
300.2866 	EXP 	Sound sound_1 reached end of file
301.1661 	EXP 	fourthW: autoDraw = False
301.1661 	EXP 	fourthW: autoDraw = False
301.1661 	EXP 	text_6: autoDraw = True
301.9692 	DATA 	Keypress: y
301.9827 	EXP 	text_6: autoDraw = False
301.9827 	EXP 	text_8: autoDraw = True
303.4666 	EXP 	New trial (rep=0, index=15): OrderedDict([('index', 6), ('path1', 'audio\\set_5\\sat_en-IN-Standard-A.wav'), ('path2', 'audio\\set_0\\wheat_en-IN-Standard-A.wav'), ('path3', 'audio\\set_4\\race_en-IN-Standard-A.wav'), ('path4', 'audio\\set_9\\box_en-IN-Standard-A.wav'), ('word1', 'sat'), ('word2', 'heat'), ('word3', 'ace'), ('word4', 'box'), ('delay', 800)])
303.4824 	EXP 	text_8: autoDraw = False
303.4824 	EXP 	text_8: autoDraw = False
303.4824 	EXP 	text_3: autoDraw = True
303.4824 	EXP 	text_4: autoDraw = True
306.4817 	EXP 	text_3: autoDraw = False
306.4817 	EXP 	text_4: autoDraw = False
306.4817 	EXP 	text_3: autoDraw = False
306.4817 	EXP 	text_4: autoDraw = False
306.4817 	EXP 	firstW: height = 0.05000000000000001
306.4817 	EXP 	firstW: height = 0.05000000000000001
306.4817 	EXP 	firstW: height = 0.05000000000000001
306.4817 	EXP 	firstW: text = 'sat'
306.4817 	EXP 	firstW: autoDraw = True
308.4820 	EXP 	firstW: autoDraw = False
308.4820 	EXP 	polygon: autoDraw = True
308.9812 	EXP 	polygon: autoDraw = False
308.9812 	EXP 	firstW: autoDraw = False
308.9812 	EXP 	polygon: autoDraw = False
308.9812 	EXP 	secondW: height = 0.05000000000000001
308.9812 	EXP 	secondW: height = 0.05000000000000001
308.9812 	EXP 	secondW: height = 0.05000000000000001
308.9812 	EXP 	secondW: text = 'heat'
308.9812 	EXP 	secondW: autoDraw = True
310.9818 	EXP 	secondW: autoDraw = False
310.9818 	EXP 	polygon_2: autoDraw = True
311.4808 	EXP 	polygon_2: autoDraw = False
311.4808 	EXP 	secondW: autoDraw = False
311.4808 	EXP 	polygon_2: autoDraw = False
311.4808 	EXP 	thirdW: height = 0.05000000000000001
311.4808 	EXP 	thirdW: height = 0.05000000000000001
311.4808 	EXP 	thirdW: height = 0.05000000000000001
311.4808 	EXP 	thirdW: text = 'ace'
311.4808 	EXP 	thirdW: autoDraw = True
313.4804 	EXP 	thirdW: autoDraw = False
313.4804 	EXP 	polygon_3: autoDraw = True
313.9983 	EXP 	polygon_3: autoDraw = False
313.9983 	EXP 	thirdW: autoDraw = False
313.9983 	EXP 	polygon_3: autoDraw = False
313.9983 	EXP 	fourthW: height = 0.05000000000000001
313.9983 	EXP 	fourthW: height = 0.05000000000000001
313.9983 	EXP 	fourthW: height = 0.05000000000000001
313.9983 	EXP 	fourthW: text = 'box'
313.9983 	EXP 	fourthW: autoDraw = True
314.7804 	EXP 	Sound sound_1 started
315.5293 	EXP 	Sound sound_1 reached end of file
315.5294 	EXP 	Sound sound_1 reached end of file
315.9967 	EXP 	fourthW: autoDraw = False
315.9967 	EXP 	fourthW: autoDraw = False
315.9967 	EXP 	text_6: autoDraw = True
323.0655 	DATA 	Keypress: n
323.0952 	EXP 	text_6: autoDraw = False
323.0952 	EXP 	text_8: autoDraw = True
324.5792 	EXP 	New trial (rep=0, index=16): OrderedDict([('index', 4), ('path1', 'audio\\set_7\\moat_en-IN-Standard-C.wav'), ('path2', 'audio\\set_10\\fly_en-IN-Standard-C.wav'), ('path3', 'audio\\set_8\\vow_en-IN-Standard-C.wav'), ('path4', 'audio\\set_2\\wood_en-IN-Standard-C.wav'), ('word1', 'moat'), ('word2', 'fly'), ('word3', 'vow'), ('word4', 'wood'), ('delay', 550)])
324.5949 	EXP 	text_8: autoDraw = False
324.5949 	EXP 	text_8: autoDraw = False
324.5949 	EXP 	text_3: autoDraw = True
324.5949 	EXP 	text_4: autoDraw = True
327.5944 	EXP 	text_3: autoDraw = False
327.5944 	EXP 	text_4: autoDraw = False
327.5944 	EXP 	text_3: autoDraw = False
327.5944 	EXP 	text_4: autoDraw = False
327.5944 	EXP 	firstW: height = 0.05000000000000001
327.5944 	EXP 	firstW: height = 0.05000000000000001
327.5944 	EXP 	firstW: height = 0.05000000000000001
327.5944 	EXP 	firstW: text = 'moat'
327.5944 	EXP 	firstW: autoDraw = True
329.5939 	EXP 	firstW: autoDraw = False
329.5939 	EXP 	polygon: autoDraw = True
330.0937 	EXP 	polygon: autoDraw = False
330.0937 	EXP 	firstW: autoDraw = False
330.0937 	EXP 	polygon: autoDraw = False
330.0937 	EXP 	secondW: height = 0.05000000000000001
330.0937 	EXP 	secondW: height = 0.05000000000000001
330.0937 	EXP 	secondW: height = 0.05000000000000001
330.0937 	EXP 	secondW: text = 'fly'
330.0937 	EXP 	secondW: autoDraw = True
332.0934 	EXP 	secondW: autoDraw = False
332.0934 	EXP 	polygon_2: autoDraw = True
332.5934 	EXP 	polygon_2: autoDraw = False
332.5934 	EXP 	secondW: autoDraw = False
332.5934 	EXP 	polygon_2: autoDraw = False
332.5934 	EXP 	thirdW: height = 0.05000000000000001
332.5934 	EXP 	thirdW: height = 0.05000000000000001
332.5934 	EXP 	thirdW: height = 0.05000000000000001
332.5934 	EXP 	thirdW: text = 'vow'
332.5934 	EXP 	thirdW: autoDraw = True
334.5939 	EXP 	thirdW: autoDraw = False
334.5939 	EXP 	polygon_3: autoDraw = True
335.1164 	EXP 	polygon_3: autoDraw = False
335.1164 	EXP 	thirdW: autoDraw = False
335.1164 	EXP 	polygon_3: autoDraw = False
335.1164 	EXP 	fourthW: height = 0.05000000000000001
335.1164 	EXP 	fourthW: height = 0.05000000000000001
335.1164 	EXP 	fourthW: height = 0.05000000000000001
335.1164 	EXP 	fourthW: text = 'wood'
335.1164 	EXP 	fourthW: autoDraw = True
335.6431 	EXP 	Sound sound_1 started
336.2604 	EXP 	Sound sound_1 reached end of file
336.2604 	EXP 	Sound sound_1 reached end of file
337.1279 	EXP 	fourthW: autoDraw = False
337.1279 	EXP 	fourthW: autoDraw = False
337.1279 	EXP 	text_6: autoDraw = True
340.7449 	DATA 	Keypress: n
340.7585 	EXP 	text_6: autoDraw = False
340.7585 	EXP 	text_8: autoDraw = True
342.2431 	EXP 	New trial (rep=0, index=17): OrderedDict([('index', 5), ('path1', 'audio\\set_11\\fall_en-IN-Standard-A.wav'), ('path2', 'audio\\set_9\\fox_en-IN-Standard-A.wav'), ('path3', 'audio\\set_6\\dee_en-IN-Standard-A.wav'), ('path4', 'audio\\set_7\\throne_en-IN-Standard-A.wav'), ('word1', 'fall'), ('word2', 'fox'), ('word3', 'dee'), ('word4', 'throne'), ('delay', 600)])
342.2580 	EXP 	text_8: autoDraw = False
342.2580 	EXP 	text_8: autoDraw = False
342.2580 	EXP 	text_3: autoDraw = True
342.2580 	EXP 	text_4: autoDraw = True
345.2575 	EXP 	text_3: autoDraw = False
345.2575 	EXP 	text_4: autoDraw = False
345.2575 	EXP 	text_3: autoDraw = False
345.2575 	EXP 	text_4: autoDraw = False
345.2575 	EXP 	firstW: height = 0.05000000000000001
345.2575 	EXP 	firstW: height = 0.05000000000000001
345.2575 	EXP 	firstW: height = 0.05000000000000001
345.2575 	EXP 	firstW: text = 'fall'
345.2575 	EXP 	firstW: autoDraw = True
347.2580 	EXP 	firstW: autoDraw = False
347.2580 	EXP 	polygon: autoDraw = True
347.7570 	EXP 	polygon: autoDraw = False
347.7570 	EXP 	firstW: autoDraw = False
347.7570 	EXP 	polygon: autoDraw = False
347.7570 	EXP 	secondW: height = 0.05000000000000001
347.7570 	EXP 	secondW: height = 0.05000000000000001
347.7570 	EXP 	secondW: height = 0.05000000000000001
347.7570 	EXP 	secondW: text = 'fox'
347.7570 	EXP 	secondW: autoDraw = True
349.7568 	EXP 	secondW: autoDraw = False
349.7568 	EXP 	polygon_2: autoDraw = True
350.2572 	EXP 	polygon_2: autoDraw = False
350.2572 	EXP 	secondW: autoDraw = False
350.2572 	EXP 	polygon_2: autoDraw = False
350.2572 	EXP 	thirdW: height = 0.05000000000000001
350.2572 	EXP 	thirdW: height = 0.05000000000000001
350.2572 	EXP 	thirdW: height = 0.05000000000000001
350.2572 	EXP 	thirdW: text = 'dee'
350.2572 	EXP 	thirdW: autoDraw = True
352.2562 	EXP 	polygon_3: autoDraw = True
352.2735 	EXP 	thirdW: autoDraw = False
352.7704 	EXP 	polygon_3: autoDraw = False
352.7704 	EXP 	thirdW: autoDraw = False
352.7704 	EXP 	polygon_3: autoDraw = False
352.7704 	EXP 	fourthW: height = 0.05000000000000001
352.7704 	EXP 	fourthW: height = 0.05000000000000001
352.7704 	EXP 	fourthW: height = 0.05000000000000001
352.7704 	EXP 	fourthW: text = 'throne'
352.7704 	EXP 	fourthW: autoDraw = True
353.3572 	EXP 	Sound sound_1 started
354.0569 	EXP 	Sound sound_1 reached end of file
354.0570 	EXP 	Sound sound_1 reached end of file
354.7722 	EXP 	fourthW: autoDraw = False
354.7722 	EXP 	fourthW: autoDraw = False
354.7722 	EXP 	text_6: autoDraw = True
355.5921 	DATA 	Keypress: y
355.6056 	EXP 	text_6: autoDraw = False
355.6056 	EXP 	text_8: autoDraw = True
357.0897 	EXP 	New trial (rep=0, index=18): OrderedDict([('index', 0), ('path1', 'audio\\set_5\\bat_en-IN-Standard-X.wav'), ('path2', 'audio\\set_5\\rat_en-IN-Standard-X.wav'), ('path3', 'audio\\set_5\\sat_en-IN-Standard-X.wav'), ('path4', 'audio\\set_5\\vat_en-IN-Standard-X.wav'), ('word1', 'bat'), ('word2', 'rat'), ('word3', 'sat'), ('word4', 'vat'), ('delay', 0)])
357.1053 	EXP 	text_8: autoDraw = False
357.1053 	EXP 	text_8: autoDraw = False
357.1053 	EXP 	text_3: autoDraw = True
357.1053 	EXP 	text_4: autoDraw = True
360.1047 	EXP 	text_3: autoDraw = False
360.1047 	EXP 	text_4: autoDraw = False
360.1047 	EXP 	text_3: autoDraw = False
360.1047 	EXP 	text_4: autoDraw = False
360.1047 	EXP 	firstW: height = 0.05000000000000001
360.1047 	EXP 	firstW: height = 0.05000000000000001
360.1047 	EXP 	firstW: height = 0.05000000000000001
360.1047 	EXP 	firstW: text = 'bat'
360.1047 	EXP 	firstW: autoDraw = True
362.1052 	EXP 	firstW: autoDraw = False
362.1052 	EXP 	polygon: autoDraw = True
362.6208 	EXP 	firstW: autoDraw = False
362.6208 	EXP 	polygon: autoDraw = False
362.6208 	EXP 	secondW: height = 0.05000000000000001
362.6208 	EXP 	secondW: height = 0.05000000000000001
362.6208 	EXP 	secondW: height = 0.05000000000000001
362.6208 	EXP 	secondW: text = 'rat'
362.6208 	EXP 	secondW: autoDraw = True
364.6038 	EXP 	polygon_2: autoDraw = True
364.6207 	EXP 	secondW: autoDraw = False
365.1037 	EXP 	polygon_2: autoDraw = False
365.1037 	EXP 	secondW: autoDraw = False
365.1037 	EXP 	polygon_2: autoDraw = False
365.1037 	EXP 	thirdW: height = 0.05000000000000001
365.1037 	EXP 	thirdW: height = 0.05000000000000001
365.1037 	EXP 	thirdW: height = 0.05000000000000001
365.1037 	EXP 	thirdW: text = 'sat'
365.1037 	EXP 	thirdW: autoDraw = True
367.1041 	EXP 	thirdW: autoDraw = False
367.1041 	EXP 	polygon_3: autoDraw = True
367.6103 	EXP 	Sound sound_1 started
367.6144 	EXP 	polygon_3: autoDraw = False
367.6144 	EXP 	thirdW: autoDraw = False
367.6144 	EXP 	polygon_3: autoDraw = False
367.6144 	EXP 	fourthW: height = 0.05000000000000001
367.6144 	EXP 	fourthW: height = 0.05000000000000001
367.6144 	EXP 	fourthW: height = 0.05000000000000001
367.6144 	EXP 	fourthW: text = 'vat'
367.6144 	EXP 	fourthW: autoDraw = True
368.2719 	EXP 	Sound sound_1 reached end of file
368.2720 	EXP 	Sound sound_1 reached end of file
369.6200 	EXP 	fourthW: autoDraw = False
369.6200 	EXP 	fourthW: autoDraw = False
